,employee_id,company_id,dept,seniority,salary,join_date,quit_date
426,594816.0,2,data_science,14,225000.0,09.12.2011,2012-07-20
427,1006965,3,temp_contractor,0,9689.0,2008-09-03,2008-12-02
428,678080.0,1,engineer,21,326000.0,2014-11-10,2015-10-16
429,1006406,7,temp_contractor,0,9924.0,2010-10-15,2011-01-13
430,303486.0,3,engineer,5,149000.0,09.26.2011,2012-09-14
431,151636.0,4,design,11,96000.0,2015-08-24,
432,972902.0,1,marketing,22,178000.0,11.18.2013,2014-10-17
433,830847.0,10,customer_service,9,65000.0,2014-06-09,2015-05-22
434,1001383,9,temp_contractor,0,9609.0,2008-11-27,2009-02-25
435,165085.0,9,engineer,22,258000.0,2012-06-18,2013-06-21
436,857656.0,10,customer_service,11,63000.0,2015-01-12,
437,1002491,10,temp_contractor,0,6029.0,2010-02-25,2010-05-26
438,692744.0,1,customer_service,14,79000.0,2011-08-29,2012-08-17
439,932884.0,2,data_science,1,73000.0,2015-09-24,
440,384257.0,1,data_science,15,288000.0,2014-03-10,2015-01-13
441,1005631,4,temp_contractor,0,7335.0,2009-02-17,2009-05-18
442,313332.0,6,engineer,27,212000.0,01.20.2015,2015-11-06
443,578677.0,6,customer_service,21,95000.0,2012-09-25,
444,142590.0,7,marketing,10,98000.0,2014-12-29,
445,1008234,2,temp_contractor,0,5533.0,2010-07-17,2010-10-15
446,325948.0,1,customer_service,4,39000.0,2014-06-23,
447,360652.0,6,design,25,162000.0,12.03.2012,
448,1000234,10,temp_contractor,0,5569.0,2009-01-09,2009-04-09
449,339539.0,1,data_science,8,200000.0,01.06.2014,2014-12-12
450,530773.0,1,engineer,18,307000.0,2011-02-14,2013-02-22
451,311654.0,1,data_science,9,216000.0,2013-10-01,2015-09-04
452,537788.0,2,engineer,17,326000.0,2013-07-15,
453,732171.0,2,marketing,1,51000.0,09.19.2011,2012-08-31
454,155388.0,1,engineer,12,250000.0,2015-05-18,
455,220183.0,1,customer_service,20,112000.0,11.12.2015,
456,675039.0,1,data_science,14,164000.0,2013-03-27,2014-03-14
457,1007571,10,temp_contractor,0,9304.0,2010-01-13,2010-04-13
458,70564.0,2,customer_service,18,111000.0,2011-11-28,2012-11-16
459,753234.0,1,data_science,23,288000.0,2015-06-15,
460,714961.0,5,customer_service,19,107000.0,2013-04-22,
461,1001337,10,temp_contractor,0,6910.0,2010-12-22,2011-03-22
462,314559.0,5,data_science,13,143000.0,2013-02-19,2014-10-03
463,966605.0,2,engineer,10,212000.0,2014-04-28,2015-05-15
464,639234.0,3,customer_service,16,95000.0,2015-04-27,
465,544245.0,5,design,24,181000.0,2011-07-18,2013-05-03
466,118079.0,2,engineer,15,294000.0,2011-06-13,2015-05-22
467,1004828,7,temp_contractor,0,9658.0,2007-09-12,2007-12-11
468,1004539,6,temp_contractor,0,8202.0,2008-12-09,2009-03-09
469,75150.0,1,sales,5,113000.0,2014-02-03,
470,1007777,5,temp_contractor,0,8909.0,2010-07-28,2010-10-26
471,237821.0,1,sales,11,145000.0,2015-06-08,
472,999280.0,1,marketing,17,200000.0,2011-04-25,2012-06-22
473,1005990,4,temp_contractor,0,5563.0,2007-04-10,2007-07-09
474,875571.0,2,customer_service,6,80000.0,09.12.2011,2012-06-29
475,936572.0,1,customer_service,12,81000.0,2014-08-18,2015-10-02
476,681432.0,1,engineer,13,223000.0,2014-09-29,
477,770812.0,3,data_science,18,188000.0,01.17.2012,2013-02-08
478,618191.0,10,engineer,3,57000.0,06.17.2013,2014-08-08
479,1001809,10,temp_contractor,0,6195.0,2007-05-24,2007-08-22
480,755620.0,4,customer_service,16,82000.0,2011-06-15,2015-01-16
481,487504.0,2,sales,2,53000.0,2013-04-29,2015-05-08
482,535118.0,1,customer_service,13,89000.0,2011-06-13,2012-08-03
483,1000130,6,temp_contractor,0,7880.0,2009-08-13,2009-11-11
484,1009200,1,temp_contractor,0,8412.0,2007-01-20,2007-04-20
485,1002025,5,temp_contractor,0,6889.0,2010-10-07,2011-01-05
486,559825.0,1,engineer,7,171000.0,2014-01-13,2015-01-23
487,1009199,1,temp_contractor,0,8604.0,2010-02-04,2010-05-05
488,539638.0,1,marketing,4,48000.0,07.11.2011,2012-09-14
489,865210.0,1,customer_service,22,112000.0,2013-05-20,
490,1007843,9,temp_contractor,0,7264.0,2007-09-22,2007-12-21
491,1001906,8,temp_contractor,0,8623.0,2008-09-10,2008-12-09
492,1005558,9,temp_contractor,0,5798.0,2007-03-15,2007-06-13
493,172999.0,9,engineer,7,160000.0,2012-12-10,2015-10-23
494,986453.0,1,customer_service,22,140000.0,2015-02-09,
495,1001401,10,temp_contractor,0,7011.0,2008-09-04,2008-12-03
496,868093.0,3,customer_service,6,56000.0,2011-08-29,
497,810119.0,3,customer_service,24,87000.0,04.18.2011,2015-07-31
498,796183.0,1,customer_service,28,111000.0,2011-03-10,2013-10-25
499,7901.0,7,engineer,11,126000.0,2011-06-06,
500,812981.0,7,customer_service,8,61000.0,2012-05-07,2013-07-12
501,23500.0,1,customer_service,17,118000.0,10.20.2014,
502,608336.0,1,customer_service,28,130000.0,2012-02-22,2014-03-14
503,634372.0,2,customer_service,1,31000.0,05.13.2013,2014-04-21
504,962768.0,2,data_science,23,345000.0,09.23.2013,
505,134880.0,4,data_science,11,157000.0,2011-07-05,2014-11-21
506,199043.0,2,marketing,1,54000.0,2014-11-24,
507,417368.0,2,engineer,15,261000.0,2013-09-09,2014-07-25
508,1007542,6,temp_contractor,0,7398.0,2009-05-01,2009-07-30
509,1009560,9,temp_contractor,0,8552.0,2008-08-21,2008-11-19
510,243982.0,2,sales,5,134000.0,06.08.2015,
511,701529.0,8,customer_service,8,65000.0,2012-02-06,2013-02-01
512,730698.0,1,engineer,2,67000.0,01.07.2013,2014-03-25
513,1005108,10,temp_contractor,0,6961.0,2007-05-14,2007-08-12
514,1008996,1,temp_contractor,0,7988.0,2008-01-12,2008-04-11
515,120051.0,7,customer_service,11,60000.0,2011-05-02,2013-08-09
516,1006654,1,temp_contractor,0,8478.0,2009-12-20,2010-03-20
517,786328.0,4,customer_service,12,53000.0,2011-01-24,2012-11-30
518,1005863,8,temp_contractor,0,7566.0,2008-11-27,2009-02-25
519,92850.0,1,data_science,8,210000.0,2015-02-17,
520,470880.0,1,sales,12,115000.0,2013-05-21,2014-05-23
521,1005183,2,temp_contractor,0,9107.0,2007-02-13,2007-05-14
522,195026.0,2,customer_service,4,28000.0,2015-02-02,
523,687894.0,4,data_science,12,180000.0,09.26.2011,2013-12-19
524,585216.0,1,marketing,29,185000.0,2011-12-12,2015-08-28
525,246176.0,1,customer_service,12,78000.0,11.14.2011,2015-11-20
526,155530.0,2,engineer,24,285000.0,2014-04-22,2015-03-10
527,141688.0,1,customer_service,20,138000.0,05.12.2014,
528,337691.0,1,customer_service,23,92000.0,11.05.2012,2013-11-07
529,184415.0,2,marketing,10,139000.0,2012-12-10,2014-01-24
530,536580.0,3,customer_service,16,89000.0,2013-02-25,
531,1000709,3,temp_contractor,0,6264.0,2010-06-11,2010-09-09
532,773641.0,4,customer_service,3,23000.0,2011-10-10,2015-01-30
533,778037.0,2,engineer,7,186000.0,2014-11-24,
534,766233.0,7,sales,14,117000.0,2015-02-09,
535,364047.0,2,engineer,6,188000.0,2011-11-21,2013-01-18
536,636924.0,1,sales,19,224000.0,2015-05-13,
537,323038.0,3,engineer,16,181000.0,2013-09-03,2015-07-31
538,801667.0,9,customer_service,6,67000.0,08.22.2011,2015-07-06
539,630901.0,5,engineer,4,65000.0,07.22.2014,
540,356143.0,3,marketing,12,90000.0,2015-08-31,
541,776649.0,1,customer_service,8,70000.0,02.07.2011,2014-10-31
542,1005744,8,temp_contractor,0,9037.0,2010-08-01,2010-10-30
543,710653.0,1,marketing,19,199000.0,2012-09-17,2015-07-24
544,1006003,5,temp_contractor,0,5765.0,2010-05-04,2010-08-02
545,745353.0,4,engineer,24,292000.0,2012-09-18,2013-08-02
546,64449.0,8,data_science,19,232000.0,2013-02-11,
547,592234.0,7,engineer,15,239000.0,2013-11-04,
548,846740.0,1,sales,7,129000.0,2012-04-30,2013-05-10
549,1007583,6,temp_contractor,0,7416.0,2010-10-17,2011-01-15
550,812692.0,7,data_science,28,252000.0,2014-02-10,
551,468196.0,3,customer_service,3,25000.0,08.23.2011,2013-07-12
552,439746.0,1,design,11,130000.0,2015-06-29,
553,988054.0,1,customer_service,3,31000.0,2014-03-24,2015-03-20
554,991912.0,1,engineer,18,315000.0,2012-06-11,
555,848.0,1,sales,13,139000.0,2015-04-13,
556,1005639,6,temp_contractor,0,5064.0,2007-07-09,2007-10-07
557,509657.0,2,customer_service,29,113000.0,04.29.2013,
558,1000101,8,temp_contractor,0,9451.0,2009-02-07,2009-05-08
559,604915.0,2,sales,25,177000.0,2015-04-06,
560,258068.0,4,engineer,17,235000.0,2011-04-04,2012-03-09
561,658103.0,8,customer_service,9,66000.0,2015-01-26,
562,884729.0,2,engineer,29,296000.0,2014-02-10,
563,1008002,6,temp_contractor,0,9252.0,2007-07-24,2007-10-22
564,1003530,8,temp_contractor,0,5590.0,2008-08-25,2008-11-23
565,625289.0,1,customer_service,19,124000.0,2013-07-15,
566,1008581,6,temp_contractor,0,8330.0,2007-04-02,2007-07-01
567,1001091,9,temp_contractor,0,7274.0,2010-07-08,2010-10-06
568,649831.0,3,engineer,17,243000.0,2013-03-04,
569,506169.0,1,sales,4,61000.0,2012-11-19,2014-12-23
570,1007340,2,temp_contractor,0,9661.0,2008-08-01,2008-10-30
571,32649.0,3,customer_service,27,79000.0,01.14.2013,
572,1000555,10,temp_contractor,0,9243.0,2009-07-12,2009-10-10
573,1008706,2,temp_contractor,0,9501.0,2009-04-18,2009-07-17
574,476745.0,3,data_science,8,157000.0,2012-08-14,2013-08-16
575,555550.0,3,customer_service,8,62000.0,2012-05-21,2014-05-09
576,1006760,1,temp_contractor,0,8952.0,2007-10-05,2008-01-03
577,1007063,1,temp_contractor,0,7763.0,2007-05-23,2007-08-21
578,400988.0,1,sales,10,123000.0,08.06.2012,2015-07-24
579,725220.0,2,customer_service,9,93000.0,2014-05-05,2015-02-27
580,416525.0,2,data_science,6,219000.0,2015-05-26,
581,673983.0,1,customer_service,3,33000.0,2011-08-22,2013-07-19
582,951540.0,5,customer_service,3,26000.0,2015-08-17,
583,420479.0,4,sales,26,177000.0,2015-04-13,
584,1006026,3,temp_contractor,0,9724.0,2008-07-27,2008-10-25
585,75592.0,8,engineer,18,205000.0,2013-10-07,2014-09-12
586,480900.0,5,marketing,2,49000.0,04.23.2012,2014-04-04
587,1009117,5,temp_contractor,0,6030.0,2008-02-03,2008-05-03
588,59784.0,7,data_science,21,226000.0,2012-04-16,
589,1004951,2,temp_contractor,0,7460.0,2007-06-10,2007-09-08
590,601341.0,7,sales,12,109000.0,07.05.2011,2015-04-17
591,134972.0,10,sales,12,108000.0,2014-06-30,
592,31459.0,10,marketing,10,105000.0,2015-04-13,
593,1002331,7,temp_contractor,0,7231.0,2010-08-12,2010-11-10
594,604622.0,1,engineer,14,169000.0,04.21.2014,
595,573514.0,4,customer_service,23,91000.0,2012-07-30,
596,1001898,5,temp_contractor,0,6945.0,2007-01-01,2007-04-01
597,277564.0,2,engineer,11,151000.0,08.03.2015,
598,867319.0,1,sales,6,154000.0,2012-10-01,
599,737114.0,5,customer_service,23,83000.0,10.19.2015,
600,1004385,10,temp_contractor,0,8958.0,2010-05-24,2010-08-22
601,1000677,5,temp_contractor,0,7558.0,2007-06-18,2007-09-16
602,527597.0,10,sales,3,36000.0,2015-11-02,
603,988310.0,1,customer_service,11,69000.0,2013-05-20,2014-05-22
604,645468.0,10,engineer,11,135000.0,2015-08-31,
605,821872.0,10,customer_service,26,83000.0,2011-06-13,2012-06-01
606,189766.0,2,customer_service,2,31000.0,2015-03-16,
607,724442.0,4,design,5,101000.0,12.09.2013,2014-12-19
608,1006127,3,temp_contractor,0,6060.0,2007-05-02,2007-07-31
609,74664.0,3,engineer,18,230000.0,2011-03-07,2014-08-15
610,1009428,9,temp_contractor,0,5529.0,2010-09-02,2010-12-01
611,523239.0,4,customer_service,15,105000.0,2011-05-09,2013-05-31
612,1007800,2,temp_contractor,0,5854.0,2009-01-25,2009-04-25
613,101886.0,10,customer_service,8,57000.0,2014-06-30,2015-06-12
614,63316.0,4,customer_service,28,94000.0,2014-04-21,2015-05-01
615,610669.0,1,customer_service,12,78000.0,2014-10-06,2015-09-11
616,61764.0,6,data_science,14,178000.0,09.15.2014,
617,272921.0,1,marketing,7,125000.0,2014-11-10,2015-10-02
618,716612.0,8,engineer,21,258000.0,08.27.2013,2015-09-18
619,1002627,10,temp_contractor,0,8271.0,2007-12-19,2008-03-18
620,1009278,10,temp_contractor,0,7863.0,2007-04-16,2007-07-15
621,172175.0,1,customer_service,7,69000.0,2015-02-23,
622,27004.0,9,marketing,27,168000.0,11.24.2014,
623,1004102,4,temp_contractor,0,6113.0,2009-01-12,2009-04-12
624,965437.0,1,engineer,3,81000.0,2013-08-05,2015-10-09
625,487524.0,1,sales,13,147000.0,2013-10-22,2015-07-31
626,217881.0,3,engineer,8,161000.0,02.26.2013,2014-07-21
627,131092.0,7,sales,4,43000.0,03.04.2013,
628,170242.0,1,marketing,18,186000.0,2014-09-02,2015-09-25
629,1000938,4,temp_contractor,0,8310.0,2010-06-24,2010-09-22
630,610355.0,2,marketing,25,222000.0,2015-03-30,
631,1006983,9,temp_contractor,0,6280.0,2010-09-03,2010-12-02
632,1008319,9,temp_contractor,0,7021.0,2007-05-22,2007-08-20
633,995527.0,4,engineer,20,254000.0,2015-03-31,
634,467749.0,8,engineer,8,127000.0,2015-04-20,
635,1008774,2,temp_contractor,0,6977.0,2007-02-18,2007-05-19
636,209818.0,1,sales,4,47000.0,2011-12-27,2013-01-18
637,242269.0,5,data_science,25,274000.0,12.01.2014,
638,454180.0,2,marketing,13,130000.0,2011-06-20,2013-03-19
639,719109.0,8,data_science,12,158000.0,2011-08-22,2012-09-27
640,200525.0,1,engineer,16,303000.0,05.18.2011,2012-04-20
641,1000785,5,temp_contractor,0,7274.0,2008-07-20,2008-10-18
642,1005345,10,temp_contractor,0,8858.0,2010-06-21,2010-09-19
643,280693.0,2,engineer,3,78000.0,2014-09-15,
644,716321.0,1,sales,22,207000.0,2014-09-22,2015-07-06
645,834453.0,5,customer_service,13,55000.0,12.09.2013,
646,1000208,2,temp_contractor,0,5066.0,2010-12-08,2011-03-08
647,1007929,10,temp_contractor,0,5872.0,2008-07-13,2008-10-11
648,1008742,8,temp_contractor,0,9330.0,2007-10-10,2008-01-08
649,892182.0,3,customer_service,14,50000.0,2014-10-13,2015-09-04
650,520589.0,9,customer_service,2,27000.0,10.05.2015,
651,794711.0,2,sales,5,117000.0,11.24.2014,2015-11-06
652,1005890,6,temp_contractor,0,7525.0,2008-12-25,2009-03-25
653,1009214,2,temp_contractor,0,6542.0,2009-06-26,2009-09-24
654,502808.0,9,engineer,18,289000.0,2011-02-28,2014-03-21
655,549753.0,6,sales,14,120000.0,04.08.2013,2015-03-06
656,749119.0,1,data_science,22,304000.0,2015-10-07,
657,1009491,7,temp_contractor,0,6302.0,2010-05-14,2010-08-12
658,1001188,7,temp_contractor,0,7674.0,2007-08-28,2007-11-26
659,188697.0,8,design,18,163000.0,08.24.2015,
660,897903.0,4,customer_service,19,96000.0,2011-04-18,2012-03-23
661,758015.0,1,marketing,24,184000.0,2014-05-12,2015-05-08
662,707664.0,2,customer_service,15,129000.0,06.30.2014,
663,329348.0,2,design,26,178000.0,2015-06-08,
664,252097.0,1,engineer,2,75000.0,03.24.2014,2015-01-20
665,685444.0,6,customer_service,10,63000.0,2013-10-28,
666,626300.0,5,customer_service,4,26000.0,2013-11-11,
667,853476.0,2,customer_service,14,78000.0,2012-01-17,2013-10-25
668,178297.0,5,marketing,5,108000.0,2012-12-17,2013-12-06
669,234061.0,8,sales,3,49000.0,2013-12-09,2015-10-09
670,513698.0,7,customer_service,13,61000.0,2014-03-24,
671,431902.0,2,data_science,26,289000.0,2011-02-07,2013-03-01
672,968771.0,7,sales,6,92000.0,2015-04-27,
673,122771.0,4,sales,13,104000.0,2013-03-04,
674,572877.0,10,engineer,27,243000.0,2013-08-19,
675,105578.0,1,sales,4,47000.0,02.25.2013,2015-01-16
676,1006257,6,temp_contractor,0,9805.0,2007-10-09,2008-01-07
677,1000359,1,temp_contractor,0,6304.0,2008-05-11,2008-08-09
678,298935.0,2,customer_service,12,89000.0,2012-05-14,2014-06-18
679,196036.0,3,customer_service,23,100000.0,2013-06-24,2015-06-26
680,1004280,6,temp_contractor,0,5303.0,2010-11-16,2011-02-14
681,514639.0,1,sales,11,120000.0,2013-07-15,2015-11-13
682,547163.0,1,customer_service,22,97000.0,2015-11-30,
683,69441.0,2,customer_service,17,106000.0,06.20.2011,2012-05-04
684,242435.0,1,sales,18,191000.0,05.16.2011,2013-08-02
685,832168.0,8,customer_service,5,51000.0,2015-05-18,
686,479980.0,7,engineer,12,172000.0,2013-06-24,
687,710250.0,7,customer_service,18,83000.0,2013-11-18,2014-11-21
688,1009100,10,temp_contractor,0,5090.0,2007-07-18,2007-10-16
689,568545.0,1,sales,26,204000.0,2014-09-02,2015-07-17
690,1003581,5,temp_contractor,0,5499.0,2007-01-19,2007-04-19
691,227666.0,10,data_science,5,145000.0,2014-07-07,
692,1008030,6,temp_contractor,0,6572.0,2010-09-22,2010-12-21
693,671103.0,1,customer_service,24,140000.0,2012-07-10,2014-06-20
694,402112.0,1,engineer,17,303000.0,2014-11-26,
695,1004266,2,temp_contractor,0,8956.0,2010-10-28,2011-01-26
696,963239.0,1,marketing,13,104000.0,2012-10-15,2014-11-28
697,1007379,6,temp_contractor,0,5696.0,2007-03-11,2007-06-09
698,926748.0,3,engineer,6,149000.0,2014-07-07,2015-07-06
699,823303.0,8,customer_service,8,63000.0,2013-07-15,2014-08-01
700,807179.0,1,customer_service,15,121000.0,2015-08-10,
701,900935.0,2,customer_service,11,69000.0,2015-02-17,
702,853454.0,5,sales,18,196000.0,2014-06-09,
703,1004597,7,temp_contractor,0,7964.0,2007-01-26,2007-04-26
704,1003376,2,temp_contractor,0,5361.0,2009-11-17,2010-02-15
705,66073.0,1,customer_service,2,33000.0,2012-12-24,2014-01-31
706,537743.0,6,customer_service,25,72000.0,2012-10-08,2015-02-20
707,1006495,2,temp_contractor,0,9008.0,2009-06-19,2009-09-17
708,682510.0,7,data_science,8,147000.0,2013-04-01,2015-02-13
709,258465.0,8,data_science,4,54000.0,2015-07-27,
710,546380.0,5,customer_service,4,26000.0,2011-05-03,2012-04-20
711,661428.0,1,customer_service,20,139000.0,01.22.2013,2015-01-30
712,1005597,5,temp_contractor,0,7544.0,2010-06-12,2010-09-10
713,310882.0,3,customer_service,6,64000.0,12.23.2013,2014-12-26
714,598145.0,10,engineer,27,229000.0,02.11.2013,2014-02-14
715,283081.0,1,engineer,11,200000.0,2013-08-26,2014-07-25
716,1002258,3,temp_contractor,0,5499.0,2009-03-10,2009-06-08
717,910330.0,2,data_science,18,323000.0,03.11.2013,
718,1001268,6,temp_contractor,0,7379.0,2009-08-10,2009-11-08
719,1008800,7,temp_contractor,0,9829.0,2009-08-17,2009-11-15
720,452325.0,1,marketing,4,59000.0,02.13.2012,
721,1001200,3,temp_contractor,0,6697.0,2009-07-06,2009-10-04
722,312668.0,6,data_science,6,165000.0,2014-03-31,
723,1006806,6,temp_contractor,0,5828.0,2008-06-26,2008-09-24
724,622874.0,3,data_science,12,155000.0,11.14.2011,2012-11-09
725,213412.0,1,marketing,3,55000.0,2013-10-14,
726,229868.0,1,customer_service,9,66000.0,2015-01-12,
727,1008280,6,temp_contractor,0,9701.0,2008-12-18,2009-03-18
728,354031.0,1,customer_service,14,89000.0,2014-04-14,
729,427955.0,5,customer_service,27,91000.0,2012-09-17,2013-09-13
730,494503.0,1,sales,25,187000.0,04.16.2013,2015-02-06
731,938420.0,6,engineer,3,61000.0,2013-11-05,
732,1008625,9,temp_contractor,0,9931.0,2008-09-27,2008-12-26
733,1004423,5,temp_contractor,0,7682.0,2009-09-08,2009-12-07
734,425855.0,5,customer_service,1,26000.0,2013-02-11,2014-11-21
735,151596.0,1,sales,8,125000.0,07.29.2013,2014-09-05
736,1002112,4,temp_contractor,0,6158.0,2008-03-02,2008-05-31
737,1004272,10,temp_contractor,0,7084.0,2007-11-01,2008-01-30
738,632637.0,10,customer_service,6,75000.0,07.06.2015,
739,662772.0,1,customer_service,6,82000.0,10.01.2012,2013-10-04
740,1000450,1,temp_contractor,0,8274.0,2009-10-06,2010-01-04
741,1009115,1,temp_contractor,0,5981.0,2007-01-04,2007-04-04
742,795988.0,1,customer_service,16,121000.0,2013-04-29,
743,1003038,10,temp_contractor,0,8984.0,2007-01-20,2007-04-20
744,1007698,9,temp_contractor,0,6261.0,2009-12-14,2010-03-14
745,561704.0,1,data_science,14,238000.0,2012-02-15,2015-10-13
746,780875.0,10,customer_service,13,61000.0,2013-06-17,
747,678572.0,2,data_science,5,188000.0,2015-06-08,
748,1001694,7,temp_contractor,0,7855.0,2007-09-24,2007-12-23
749,11821.0,1,customer_service,6,79000.0,11.28.2011,2014-04-25
750,1005321,10,temp_contractor,0,5358.0,2007-10-02,2007-12-31
751,909870.0,1,design,20,213000.0,2013-10-01,2014-10-24
752,294853.0,7,customer_service,29,85000.0,08.11.2014,
753,75607.0,10,engineer,7,168000.0,01.27.2014,
754,271158.0,1,engineer,11,208000.0,04.14.2014,2015-04-10
755,777126.0,1,sales,23,184000.0,2014-05-05,
756,178135.0,1,engineer,7,183000.0,2011-02-01,2015-04-06
757,1002037,10,temp_contractor,0,8775.0,2007-05-08,2007-08-06
758,1001161,1,temp_contractor,0,5387.0,2009-10-24,2010-01-22
759,534508.0,2,marketing,16,195000.0,2011-05-16,2012-07-20
760,939861.0,1,engineer,19,321000.0,2012-12-31,2015-10-30
761,1002642,10,temp_contractor,0,9915.0,2007-08-21,2007-11-19
762,966391.0,1,customer_service,17,131000.0,01.17.2012,2012-10-02
763,537307.0,5,marketing,4,40000.0,05.12.2014,2015-07-06
764,997781.0,3,marketing,7,126000.0,2015-10-05,
765,363157.0,10,customer_service,23,89000.0,2012-11-26,2013-12-13
766,114656.0,3,customer_service,8,58000.0,2014-11-03,2015-10-09
767,121026.0,2,engineer,7,208000.0,2012-06-05,2013-04-01
768,474964.0,1,customer_service,24,136000.0,07.25.2011,2013-07-19
769,261912.0,1,customer_service,11,81000.0,03.14.2011,2014-08-29
770,1004427,6,temp_contractor,0,9151.0,2010-02-04,2010-05-05
771,1004559,9,temp_contractor,0,5619.0,2009-06-26,2009-09-24
772,219336.0,1,customer_service,3,28000.0,2011-07-05,2015-05-01
773,183143.0,2,data_science,18,322000.0,05.23.2011,2014-11-21
774,444306.0,5,customer_service,12,54000.0,2013-08-12,2014-07-18
775,437063.0,1,customer_service,11,84000.0,2012-06-18,2013-09-06
776,514276.0,10,sales,9,97000.0,02.06.2012,2014-03-21
777,1007170,1,temp_contractor,0,8161.0,2009-05-23,2009-08-21
778,1009631,6,temp_contractor,0,5763.0,2009-07-24,2009-10-22
779,654716.0,8,customer_service,10,56000.0,2013-01-22,2014-12-17
780,863429.0,2,customer_service,1,30000.0,2013-04-01,2015-07-31
781,1009586,6,temp_contractor,0,8635.0,2009-10-10,2010-01-08
782,1000817,8,temp_contractor,0,9069.0,2007-06-18,2007-09-16
783,1008144,4,temp_contractor,0,7165.0,2008-08-02,2008-10-31
784,554326.0,5,customer_service,5,76000.0,2014-06-09,
785,519030.0,7,customer_service,13,56000.0,2012-07-30,2015-08-21
